name,market,funding_total_usd,status,state_code,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
Comixology,Games,3471222,acquired,NY,6.0,2007-03-01,2009-07-01,2013-07-01,0.0,2421247.0,0.0,0.0,0.0,1049975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Command Information,nan,23500000,closed,VA,2.0,,2006-09-20,2009-10-14,0.0,23500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Communicado,Software,15600000,closed,CA,2.0,,2006-06-06,2007-08-13,0.0,15600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,11600000.0,0.0,0.0,0.0,0.0,0.0,0.0
Compass Quality Insight Inc.,Software,2000000,closed,CA,1.0,2012-01-01,2013-06-11,2013-06-11,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compendium,Software,3802024,acquired,IN,4.0,2007-01-03,2007-05-01,2013-01-28,0.0,102024.0,0.0,0.0,0.0,1000000.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compete,Advertising,33000000,acquired,MA,4.0,2000-01-01,2000-11-01,2007-08-01,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,13000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Compliance 11,Finance,12530000,acquired,IL,3.0,2005-01-01,2006-10-31,2011-01-31,0.0,0.0,0.0,12530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compliance Assurance,Software,1250000,acquired,PA,1.0,,2011-03-15,2011-03-15,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Composite Software,Web CMS,14650003,acquired,CA,3.0,2002-01-01,2002-01-01,2012-10-24,0.0,14650003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14650003.0,0.0,0.0,0.0,0.0
Concept.io,Personalization,7200000,acquired,CA,2.0,2012-01-01,2012-01-01,2013-07-18,1800000.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concuity,Software,2500000,acquired,IL,1.0,,2006-04-26,2006-04-26,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0
Concur Technologies,Travel,291754092,acquired,WA,2.0,1993-08-01,2009-08-17,2010-04-08,0.0,4254092.0,0.0,0.0,0.0,287500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conduit Labs,Music,8500000,acquired,MA,2.0,,2007-08-01,2009-09-15,0.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Conecta 2,Consulting,15000,closed,CA,1.0,2012-06-06,2007-06-01,2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conexus-IT,Private Social Networking,500000,closed,NY,1.0,2011-01-01,2011-01-01,2011-01-01,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confabb,Social Media,200000,closed,CA,1.0,2006-06-01,2007-08-01,2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confluence Solar,Clean Technology,12700000,acquired,MO,1.0,,2008-09-24,2008-09-24,0.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conformia Software,Software,27250000,acquired,CA,3.0,,2006-10-01,2008-07-23,0.0,27250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12300000.0,2950000.0,0.0,0.0,0.0,0.0
Conformity,Enterprise Software,3000000,closed,TX,1.0,2007-07-01,2009-01-28,2009-01-28,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connected,Software,500000,acquired,CA,1.0,2009-01-01,2011-06-29,2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConnectSoft,Software,4795519,closed,KY,2.0,,2010-04-04,2011-04-05,0.0,0.0,0.0,0.0,0.0,4795519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connexity,Advertising,5000000,acquired,CA,3.0,2011-05-01,2010-10-21,2012-08-02,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConSentry Networks,Consulting,46400000,closed,CA,3.0,2003-06-01,2005-07-18,2009-01-19,0.0,46400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,20000000.0,0.0,0.0,0.0,0.0
Consert,Clean Technology,33048483,acquired,TX,4.0,2008-01-01,2009-12-18,2012-04-10,0.0,24697794.0,0.0,0.0,0.0,8350689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Consorte Media,Advertising,7000000,acquired,CA,1.0,2005-07-01,2007-12-01,2007-12-01,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Consult A Doctor,Health and Wellness,5000000,acquired,FL,1.0,,2010-02-16,2010-02-16,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contact At Once!,Chat,3000000,acquired,GA,1.0,2005-01-01,2012-05-08,2012-05-08,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contactual,Hardware + Software,9000000,acquired,CA,1.0,2000-01-01,2006-04-26,2006-04-26,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Content Circles,SaaS,250000,closed,CA,1.0,2007-08-08,2007-10-01,2007-10-01,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Content Savvy,Internet of Things,992250,acquired,NY,3.0,2011-01-01,2012-08-10,2013-07-24,992250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ContextWeb,Advertising,63500000,closed,NY,5.0,2000-01-01,2004-06-01,2011-09-21,0.0,63500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,9000000.0,15500000.0,26000000.0,0.0,0.0,0.0,0.0
Contigo Financial,Finance,15000,acquired,TN,1.0,2012-05-01,2012-08-27,2012-08-27,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ContinuityX Solutions,Software,1125000,closed,IL,1.0,2011-01-01,2012-08-13,2012-08-13,0.0,0.0,0.0,0.0,0.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contrail Systems,Software,10000000,acquired,CA,1.0,,2012-07-27,2012-07-27,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Convertro,Optimization,5000000,acquired,CA,2.0,2009-01-01,2009-01-01,2013-01-14,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
CookItFor.Us,Hospitality,75000,closed,IL,1.0,,2011-06-01,2011-06-01,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooliris,Photo Sharing,28100000,acquired,CA,3.0,2006-01-01,2007-07-01,2011-02-14,0.0,28100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,15500000.0,9600000.0,0.0,0.0,0.0,0.0,0.0
Copan Systems,Analytics,71426633,acquired,CO,4.0,2002-01-01,2006-03-08,2009-08-27,0.0,71426633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026633.0,0.0,17500000.0,32400000.0,0.0,0.0,0.0,0.0
Copilot Labs,Local Businesses,4899605,acquired,CA,3.0,2010-01-01,2012-06-14,2013-10-07,2849999.0,0.0,0.0,0.0,0.0,2049606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copiun,Software,4901574,acquired,MA,3.0,,2010-09-02,2012-04-18,0.0,4901574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4901574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CopperEgg Corporation,Enterprise Software,4100000,acquired,TX,2.0,2010-06-01,2011-07-12,2012-05-08,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coradiant,Software,12700000,acquired,MA,1.0,2000-01-01,2005-08-22,2005-08-22,0.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700000.0,0.0,0.0,0.0,0.0
Core Essence Orthopaedics,Biotechnology,13432029,closed,PA,3.0,,2010-10-08,2012-02-13,0.0,11500000.0,0.0,0.0,0.0,1932029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Coremetrics,Analytics,91000000,acquired,CA,2.0,1999-01-01,2006-03-09,2008-04-04,0.0,91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,60000000.0,0.0,0.0,0.0
Corensic,Software,6000000,closed,WA,2.0,2008-01-01,2009-01-21,2011-01-13,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoreObjects Software,Enterprise Software,2000000,acquired,CA,1.0,1997-01-01,2009-07-01,2009-07-01,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corepair,Health Care,5685000,closed,CA,2.0,,2008-02-11,2010-04-30,0.0,5685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195000.0,4490000.0,0.0,0.0,0.0,0.0,0.0
CoreTrace,Security,20404494,acquired,TX,5.0,2007-01-01,2007-11-09,2012-08-10,0.0,15301400.0,0.0,0.0,0.0,5103094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020000.0,5277777.0,0.0,0.0,0.0,0.0,0.0,0.0
Corgenix,Biotechnology,1250000,acquired,CO,1.0,,2010-07-16,2010-07-16,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corona Labs,Mobile,3000000,acquired,CA,3.0,2008-01-01,2009-12-01,2012-11-14,0.0,2250000.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CorrectNet,Analytics,3370000,acquired,NY,2.0,1997-01-01,2008-06-03,2010-01-13,0.0,370000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Correlix,Enterprise Software,11400000,closed,NY,4.0,2006-01-01,2005-02-19,2012-02-14,0.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cortex Healthcare,Health Care,60000,closed,MD,1.0,2009-01-01,2010-01-01,2010-01-01,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corthera,Biotechnology,23000000,acquired,CA,1.0,,2007-12-20,2007-12-20,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0
Cortina Systems,Hardware,162000000,acquired,CA,2.0,2001-01-01,2005-08-10,2006-09-11,0.0,162000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,132000000.0,0.0,0.0,0.0,0.0
Corventis,Health Care,10000006,acquired,CA,1.0,,2009-12-01,2009-12-01,0.0,10000006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000006.0,0.0,0.0,0.0,0.0,0.0
CostumeWorks,E-Commerce,175000,closed,WI,1.0,2008-11-01,2009-01-01,2009-01-01,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cotendo,Software,36000000,acquired,CA,4.0,2008-01-01,2008-01-01,2011-06-15,0.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,12000000.0,17000000.0,0.0,0.0,0.0,0.0
"Coterie, Inc.",Social Media,1500000,acquired,CA,1.0,2012-04-01,2012-09-21,2012-09-21,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoTweet,Twitter Applications,1100000,acquired,CA,1.0,2009-01-01,2009-07-09,2009-07-09,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CouchOne,Software,2000000,closed,CA,1.0,2009-01-01,2009-11-23,2009-11-23,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CounterStorm,Security,9500000,acquired,NY,1.0,2001-01-01,2005-12-12,2005-12-12,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Covario,Content,16000000,acquired,CA,2.0,2006-03-01,2007-01-25,2008-01-01,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverItLive,Events,1000000,acquired,TX,1.0,2007-01-01,2009-01-29,2009-01-29,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coverity,Open Source,22000000,acquired,CA,1.0,2002-01-01,2008-02-01,2008-02-01,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozi,Shopping,5800000,acquired,WA,1.0,2013-01-30,2013-01-31,2013-01-31,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozi Group,Online Scheduling,29557587,closed,WA,8.0,2005-03-03,2005-12-01,2012-12-27,0.0,25116769.0,0.0,0.0,0.0,4440818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0
CPower,Clean Technology,27680000,acquired,NY,2.0,2000-01-01,2007-09-27,2009-04-27,0.0,27680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,10680000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cramster,Curated Web,9000000,acquired,CA,2.0,2002-01-01,2008-09-25,2010-04-14,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Crashlytics,Mobile,6000000,acquired,MA,2.0,2011-02-01,2011-10-13,2012-04-10,1000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative Market,Design,2300000,acquired,CA,2.0,2011-01-11,2011-03-01,2012-06-07,1000000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREDANT Technologies,Security,7000000,acquired,TX,2.0,2001-01-01,2007-12-20,2009-03-11,0.0,5000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0
Credit Coach,Software,1000000,closed,WI,2.0,2008-09-01,2009-08-15,2010-03-31,100000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CreditCards.com,Curated Web,58800000,acquired,NY,1.0,2004-01-01,2010-01-15,2010-01-15,0.0,58800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crescendo Bioscience,Biotechnology,146600003,acquired,CA,4.0,2002-01-01,2010-07-07,2013-01-03,0.0,121600003.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37600003.0,56000000.0,28000000.0,0.0,0.0,0.0,0.0
Crescendo Networks,Web Hosting,24500000,acquired,CA,3.0,2002-01-01,2006-12-04,2009-08-01,0.0,24500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,9500000.0,5000000.0,0.0,0.0,0.0,0.0
CRI Technologies,Consulting,11000000,closed,CT,2.0,2001-01-01,2007-09-10,2009-07-21,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crono,Software,25000,closed,PA,1.0,2008-01-01,2008-07-01,2008-07-01,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crossbeam Systems,Security,24500000,acquired,MA,2.0,2000-01-01,2007-05-08,2008-02-14,0.0,24500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500000.0,0.0,0.0
Crossbow Technologies,Manufacturing,13020000,acquired,CA,2.0,1995-01-01,2005-06-08,2009-04-08,0.0,12000000.0,0.0,0.0,0.0,1020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0
Crossing Automation,Semiconductors,13205000,acquired,CA,2.0,2003-01-01,2008-05-05,2010-07-27,0.0,13205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,7205000.0,0.0,0.0,0.0,0.0,0.0,0.0
Crowd Factory,Social Commerce,6500000,acquired,CA,1.0,2009-01-01,2011-01-26,2011-01-26,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crowd Technologies,Social Media,1000000,closed,CA,1.0,,2007-10-01,2007-10-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Crowdcast,Software,6000000,acquired,CA,1.0,2007-01-01,2010-06-10,2010-06-10,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CrowdCompass,Consumer Internet,1300000,acquired,OR,1.0,2009-04-01,2011-12-11,2011-12-11,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CrowdPC,Networking,880000,closed,TN,3.0,2012-06-04,2011-01-01,2013-05-01,100000.0,600000.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CrowdSavings.com,E-Commerce,5126000,acquired,FL,3.0,2009-08-01,2011-04-05,2012-10-30,0.0,0.0,0.0,0.0,0.0,5126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CrowdSling,Tech Field Support,40000,closed,WI,1.0,2011-03-16,2011-07-15,2011-07-15,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crunched,Analytics,1400000,acquired,NY,1.0,2010-04-02,2011-01-12,2011-01-12,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crunchyroll,Music,4800000,acquired,CA,2.0,2008-01-01,2008-02-01,2010-03-25,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crux Biomedical,Biotechnology,8000000,acquired,CA,1.0,,2009-01-01,2009-01-01,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
CS-Keys,Biotechnology,6535000,closed,IN,2.0,,2006-06-07,2008-01-25,0.0,6535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSR,Consumer Electronics,18885799,acquired,CA,2.0,1999-01-01,2000-09-01,2002-09-01,0.0,0.0,0.0,18885799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cswitch,Semiconductors,30000000,closed,CA,1.0,,2006-05-30,2006-05-30,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSpace,Software,5300000,acquired,CA,1.0,2009-01-01,2006-12-21,2006-12-21,0.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CubeTree,Web Tools,11500000,acquired,CA,3.0,2004-01-01,2008-02-01,2009-11-02,325000.0,11175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cubikal,Mobile,10000,closed,CA,1.0,2012-09-09,2012-09-18,2012-09-18,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cue,Curated Web,4715000,acquired,CA,3.0,2010-01-01,2010-02-01,2011-02-01,715000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuil,Search,33000000,closed,CA,2.0,2005-01-01,2007-03-01,2008-04-15,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cumulux,Cloud Computing,650000,acquired,WA,1.0,2008-09-06,2011-01-01,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUPR,Lead Generation,300000,closed,CA,1.0,2008-10-31,2010-03-01,2010-03-01,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curaxis Pharmaceutical,Biotechnology,1526000,closed,NC,1.0,,2010-02-17,2010-02-17,0.0,1526000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curbed Network,Advertising,1500000,acquired,NY,1.0,2004-01-01,2007-10-01,2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
